id,sid,question_id,question,answer,sample_solution,rubric,label,level
21114_bio_2.4,21114,bio_2.4,"Entwickle Hypothesen zur Ursache der Unterschiede zwischen Individuen / Variation innerhalb der Art. Greife dabei auf dein Vorwissen zum Thema Genetik aus der Sekundarstufe I zurück. (LK stellt Frage: ""Wie entsteht Variation in einer Population, wenn sich die Allelfrequenzen im Genpool nicht verändern?"")","Ursache für Gemeinsamkeiten der Individuen : Ursache für Unterschiede zwischen den Individuen : Der Genetische Einfluss der Eltern .
","Ursache für Unterschiede zwischen den Individuen:
Rekombination bei Meiose und Befruchtung führt auch bei konstantem Genpool zum Auftreten innerartlicher Variation durch neue Merkmalskombinationen. ","{""0"": ""Die Sch\u00fcler:innen\n... nennen keine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben."", ""1"": ""Die Sch\u00fcler:innen\n... nennen eine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation."", ""2"": ""Die Sch\u00fcler:innen\n... nennen mindestens zwei wissenschaftlich korrekte Hypothesen/Vermutungen zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation.""}",LP_2.4,0
222125_bio_2.4,222125,bio_2.4,"Entwickle Hypothesen zur Ursache der Unterschiede zwischen Individuen / Variation innerhalb der Art. Greife dabei auf dein Vorwissen zum Thema Genetik aus der Sekundarstufe I zurück. (LK stellt Frage: ""Wie entsteht Variation in einer Population, wenn sich die Allelfrequenzen im Genpool nicht verändern?"")","Ursache für Gemeinsamkeiten der Individuen : ähnlicher Genotyp , gleiche Art Ursache für Unterschiede zwischen den Individuen : ÄHNLICHER GENOTYP
","Ursache für Unterschiede zwischen den Individuen:
Rekombination bei Meiose und Befruchtung führt auch bei konstantem Genpool zum Auftreten innerartlicher Variation durch neue Merkmalskombinationen. ","{""0"": ""Die Sch\u00fcler:innen\n... nennen keine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben."", ""1"": ""Die Sch\u00fcler:innen\n... nennen eine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation."", ""2"": ""Die Sch\u00fcler:innen\n... nennen mindestens zwei wissenschaftlich korrekte Hypothesen/Vermutungen zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation.""}",LP_2.4,0
16108_bio_2.4,16108,bio_2.4,"Entwickle Hypothesen zur Ursache der Unterschiede zwischen Individuen / Variation innerhalb der Art. Greife dabei auf dein Vorwissen zum Thema Genetik aus der Sekundarstufe I zurück. (LK stellt Frage: ""Wie entsteht Variation in einer Population, wenn sich die Allelfrequenzen im Genpool nicht verändern?"")","Ursache für Gemeinsamkeiten der Individuen : Gene werden vererbt und so auf die Nachkommen übertragen .
Daraus resultiert dann z. B. , dass manche Tauben ein graues Gefieder haben .
Ursache für Unterschiede zwischen den Individuen : Die Gene werden von Vater und Mutter vererbt .
Nicht alle Gene aus dem entstandene Genpool werden auf den Machwuchs übertragen und so werden die Gene bei den Nachkommen vermisst sein .
So ist der Nachwuchs also nicht identisch mit den Eltern und es entstehen Unterschiede .
","Ursache für Unterschiede zwischen den Individuen:
Rekombination bei Meiose und Befruchtung führt auch bei konstantem Genpool zum Auftreten innerartlicher Variation durch neue Merkmalskombinationen. ","{""0"": ""Die Sch\u00fcler:innen\n... nennen keine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben."", ""1"": ""Die Sch\u00fcler:innen\n... nennen eine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation."", ""2"": ""Die Sch\u00fcler:innen\n... nennen mindestens zwei wissenschaftlich korrekte Hypothesen/Vermutungen zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation.""}",LP_2.4,1
5109_bio_2.4,5109,bio_2.4,"Entwickle Hypothesen zur Ursache der Unterschiede zwischen Individuen / Variation innerhalb der Art. Greife dabei auf dein Vorwissen zum Thema Genetik aus der Sekundarstufe I zurück. (LK stellt Frage: ""Wie entsteht Variation in einer Population, wenn sich die Allelfrequenzen im Genpool nicht verändern?"")","Ursache für Gemeinsamkeiten der Individuen : genetische Vererbung , DNA , gemeinsame Vorfahren , Ursache für Unterschiede zwischen den Individuen : Anpassung an den Lebensraum , verschiedene genetische Vererbungen
","Ursache für Unterschiede zwischen den Individuen:
Rekombination bei Meiose und Befruchtung führt auch bei konstantem Genpool zum Auftreten innerartlicher Variation durch neue Merkmalskombinationen. ","{""0"": ""Die Sch\u00fcler:innen\n... nennen keine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben."", ""1"": ""Die Sch\u00fcler:innen\n... nennen eine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation."", ""2"": ""Die Sch\u00fcler:innen\n... nennen mindestens zwei wissenschaftlich korrekte Hypothesen/Vermutungen zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation.""}",LP_2.4,0
7111_bio_2.4,7111,bio_2.4,"Entwickle Hypothesen zur Ursache der Unterschiede zwischen Individuen / Variation innerhalb der Art. Greife dabei auf dein Vorwissen zum Thema Genetik aus der Sekundarstufe I zurück. (LK stellt Frage: ""Wie entsteht Variation in einer Population, wenn sich die Allelfrequenzen im Genpool nicht verändern?"")","Ursache für Gemeinsamkeiten der Individuen : Gleiche Lebensräume und somit gleiche Ursache für Unterschiede zwischen den Individuen :
","Ursache für Unterschiede zwischen den Individuen:
Rekombination bei Meiose und Befruchtung führt auch bei konstantem Genpool zum Auftreten innerartlicher Variation durch neue Merkmalskombinationen. ","{""0"": ""Die Sch\u00fcler:innen\n... nennen keine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben."", ""1"": ""Die Sch\u00fcler:innen\n... nennen eine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation."", ""2"": ""Die Sch\u00fcler:innen\n... nennen mindestens zwei wissenschaftlich korrekte Hypothesen/Vermutungen zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation.""}",LP_2.4,0
6112_bio_2.4,6112,bio_2.4,"Entwickle Hypothesen zur Ursache der Unterschiede zwischen Individuen / Variation innerhalb der Art. Greife dabei auf dein Vorwissen zum Thema Genetik aus der Sekundarstufe I zurück. (LK stellt Frage: ""Wie entsteht Variation in einer Population, wenn sich die Allelfrequenzen im Genpool nicht verändern?"")","Ursache für Gemeinsamkeiten der Individuen : Survival of the fittest Genpool setzt sich durch Ursache für Unterschiede zwischen den Individuen : Lebensraumveränderungen - &gt; Gefiederfarbe
","Ursache für Unterschiede zwischen den Individuen:
Rekombination bei Meiose und Befruchtung führt auch bei konstantem Genpool zum Auftreten innerartlicher Variation durch neue Merkmalskombinationen. ","{""0"": ""Die Sch\u00fcler:innen\n... nennen keine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben."", ""1"": ""Die Sch\u00fcler:innen\n... nennen eine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation."", ""2"": ""Die Sch\u00fcler:innen\n... nennen mindestens zwei wissenschaftlich korrekte Hypothesen/Vermutungen zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation.""}",LP_2.4,0
22124_bio_2.4,22124,bio_2.4,"Entwickle Hypothesen zur Ursache der Unterschiede zwischen Individuen / Variation innerhalb der Art. Greife dabei auf dein Vorwissen zum Thema Genetik aus der Sekundarstufe I zurück. (LK stellt Frage: ""Wie entsteht Variation in einer Population, wenn sich die Allelfrequenzen im Genpool nicht verändern?"")","Ursache für Gemeinsamkeiten der Individuen : Zugehörigkeit einer Art Bestimmte Merkmale , die vererbt werden Ursache für Unterschiede zwischen den Individuen : Rezessive und dominante Aleele = &gt; deswegen z. B unterschiedliche Federfarben unterschiedliche Lebensbedingungen Mutation
","Ursache für Unterschiede zwischen den Individuen:
Rekombination bei Meiose und Befruchtung führt auch bei konstantem Genpool zum Auftreten innerartlicher Variation durch neue Merkmalskombinationen. ","{""0"": ""Die Sch\u00fcler:innen\n... nennen keine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben."", ""1"": ""Die Sch\u00fcler:innen\n... nennen eine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation."", ""2"": ""Die Sch\u00fcler:innen\n... nennen mindestens zwei wissenschaftlich korrekte Hypothesen/Vermutungen zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation.""}",LP_2.4,1
16119_bio_2.4,16119,bio_2.4,"Entwickle Hypothesen zur Ursache der Unterschiede zwischen Individuen / Variation innerhalb der Art. Greife dabei auf dein Vorwissen zum Thema Genetik aus der Sekundarstufe I zurück. (LK stellt Frage: ""Wie entsteht Variation in einer Population, wenn sich die Allelfrequenzen im Genpool nicht verändern?"")","Ursache für Gemeinsamkeiten der Individuen : Es gibt immer wieder Mutationen in den Genen eines Lebewesens welche zur Änderung von Attributen und Merkmalen dieses führt .
Diese Mutationen sind aber immer zufällig , das heißt , dass das Tier keinen Einfluss auf diese Veränderungen hat .
Wodurch manche Tiere einer Mutation untergehen , bei der sich die Federfarbe ändert .
Diese "" neue "" Federfarbe kann die Tiere äußerlich verändern , wodurch sie beisielsweise schlechter gesehen werden oder auch besser .
Die besten Veränderungen dieser Genmutationen helfen den Lebewesen / Organismen beim überleben und bei der Fortpflanzung , wodurch diese überleben und diese "" neuen "" Attribute wie beispielsweise die Federfarbe werden an ihre Nachfolgen weitergegeben .
Ursache für Unterschiede zwischen den Individuen :
","Ursache für Unterschiede zwischen den Individuen:
Rekombination bei Meiose und Befruchtung führt auch bei konstantem Genpool zum Auftreten innerartlicher Variation durch neue Merkmalskombinationen. ","{""0"": ""Die Sch\u00fcler:innen\n... nennen keine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben."", ""1"": ""Die Sch\u00fcler:innen\n... nennen eine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation."", ""2"": ""Die Sch\u00fcler:innen\n... nennen mindestens zwei wissenschaftlich korrekte Hypothesen/Vermutungen zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation.""}",LP_2.4,1
5108_bio_2.4,5108,bio_2.4,"Entwickle Hypothesen zur Ursache der Unterschiede zwischen Individuen / Variation innerhalb der Art. Greife dabei auf dein Vorwissen zum Thema Genetik aus der Sekundarstufe I zurück. (LK stellt Frage: ""Wie entsteht Variation in einer Population, wenn sich die Allelfrequenzen im Genpool nicht verändern?"")","Ursache für Gemeinsamkeiten der Individuen : -gleiche grundbausteine , gleicher lebensraum- &gt; fast identische DNA-genetisch vererbbare merkmale Ursache für Unterschiede zwischen den Individuen : -verschiedene mutationen-verschiedene Vorfahren
","Ursache für Unterschiede zwischen den Individuen:
Rekombination bei Meiose und Befruchtung führt auch bei konstantem Genpool zum Auftreten innerartlicher Variation durch neue Merkmalskombinationen. ","{""0"": ""Die Sch\u00fcler:innen\n... nennen keine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben."", ""1"": ""Die Sch\u00fcler:innen\n... nennen eine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation."", ""2"": ""Die Sch\u00fcler:innen\n... nennen mindestens zwei wissenschaftlich korrekte Hypothesen/Vermutungen zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation.""}",LP_2.4,1
7101_bio_2.4,7101,bio_2.4,"Entwickle Hypothesen zur Ursache der Unterschiede zwischen Individuen / Variation innerhalb der Art. Greife dabei auf dein Vorwissen zum Thema Genetik aus der Sekundarstufe I zurück. (LK stellt Frage: ""Wie entsteht Variation in einer Population, wenn sich die Allelfrequenzen im Genpool nicht verändern?"")","Ursache für Gemeinsamkeiten der Individuen : Gleiche Umweltbedingungen Erbinformation Ursache für Unterschiede zwischen den Individuen : Unterschiedliche Umweltbedingungen verschiedene Gene
","Ursache für Unterschiede zwischen den Individuen:
Rekombination bei Meiose und Befruchtung führt auch bei konstantem Genpool zum Auftreten innerartlicher Variation durch neue Merkmalskombinationen. ","{""0"": ""Die Sch\u00fcler:innen\n... nennen keine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben."", ""1"": ""Die Sch\u00fcler:innen\n... nennen eine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation."", ""2"": ""Die Sch\u00fcler:innen\n... nennen mindestens zwei wissenschaftlich korrekte Hypothesen/Vermutungen zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation.""}",LP_2.4,0
232122_bio_2.4,232122,bio_2.4,"Entwickle Hypothesen zur Ursache der Unterschiede zwischen Individuen / Variation innerhalb der Art. Greife dabei auf dein Vorwissen zum Thema Genetik aus der Sekundarstufe I zurück. (LK stellt Frage: ""Wie entsteht Variation in einer Population, wenn sich die Allelfrequenzen im Genpool nicht verändern?"")","Ursache für Gemeinsamkeiten der Individuen : Einige Eigenschaften sind notwendig , um zu überleben .
Die werden dann von den Eltern übernommen .
Ursache für Unterschiede zwischen den Individuen : Einige Eigenschaften vererben sich dominant , andere rezessiv
","Ursache für Unterschiede zwischen den Individuen:
Rekombination bei Meiose und Befruchtung führt auch bei konstantem Genpool zum Auftreten innerartlicher Variation durch neue Merkmalskombinationen. ","{""0"": ""Die Sch\u00fcler:innen\n... nennen keine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben."", ""1"": ""Die Sch\u00fcler:innen\n... nennen eine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation."", ""2"": ""Die Sch\u00fcler:innen\n... nennen mindestens zwei wissenschaftlich korrekte Hypothesen/Vermutungen zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation.""}",LP_2.4,0
7103_bio_2.4,7103,bio_2.4,"Entwickle Hypothesen zur Ursache der Unterschiede zwischen Individuen / Variation innerhalb der Art. Greife dabei auf dein Vorwissen zum Thema Genetik aus der Sekundarstufe I zurück. (LK stellt Frage: ""Wie entsteht Variation in einer Population, wenn sich die Allelfrequenzen im Genpool nicht verändern?"")","Ursache für Gemeinsamkeiten der Individuen : Sie haben gemeinsame Vorfahren Ursache für Unterschiede zwischen den Individuen : Eltern des Individuen haben verschiedene Erbinformationen an ihre Kinder weiter gegeben
","Ursache für Unterschiede zwischen den Individuen:
Rekombination bei Meiose und Befruchtung führt auch bei konstantem Genpool zum Auftreten innerartlicher Variation durch neue Merkmalskombinationen. ","{""0"": ""Die Sch\u00fcler:innen\n... nennen keine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben."", ""1"": ""Die Sch\u00fcler:innen\n... nennen eine wissenschaftlich korrekte Hypothese/Vermutung zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation."", ""2"": ""Die Sch\u00fcler:innen\n... nennen mindestens zwei wissenschaftlich korrekte Hypothesen/Vermutungen zur Ursache der innerartlichen Variation bei Stadttauben mit Bezug auf Rekombination, Crossing-over oder Mutation.""}",LP_2.4,0
