id,student_id,question_id,question,answer,sample_solution,rubric,level
90118_physik_3.x.3.4,90118,physik_3.x.3.4,"Lies dir die Abschnitte:""Was macht ein Batteriespeicher?""; ""Bringt ein Batteriespeicher Unabhängigkeit?"", ""Kann ich meinen Strom für mehrere Wochen oder Monate speichern?"", ""Steigert ein Batteriespeicher die Wirtschaftlichkeit meiner Solaranlage?""In diesem Text durch und nenne die wichtigsten Vor- und Nachteile eines Batteriespeichers. ","Speicher viel wichtiger , da-viel mehr Fläche für Solarplatten so kann man mehr Energie sparen -wenn es zum Stromausfall kommen sollte ist Energie sehr wichtig
",Vorteile:• somit kann die mit der Photovoltaikanlage nutzbar gemachte Energie auch später genutzt werden• Ein Batteriespeicher reduziert den Strombezug aus dem öffentlichen Netz noch mehr als die Photovoltaikanlage allein• die Unabhängigkeit vom Stromversorger erhöht sich deutlich• persönlicher Beitrag zur EnergiewendeNachteile:• eine saisonale Speicherung von Strom lässt sich mit einem Batteriespeicher nicht umsetzen• ein Batteriespeicher verschlechtert in den meisten Fällen die Wirtschaftlichkeit der Photovoltaikanlage eher,"{""0"": ""Die SuS nennen weder Vorteile noch Nachteile eines Batteriespeichers."", ""1"": ""Die SuS nennen entweder Vorteile oder Nachteile eines Batteriespeichers, insgesamt mindestens zwei."", ""2"": ""Die SuS nennen Vorteile und Nachteile eines Batteriespeichers, insgesamt mindestens drei.""}",1
90106_physik_3.6.2,90106,physik_3.6.2,"Leitet auf Grundlage der Muster und der Messwerte zwei ""Je - desto"" Aussagen für die Ausrichtung der PV-Zelle ab.","Je mehr Verschattung besteht , desto geringer ist die Spannung .
","Je senkrechter die PV-Zelle zur Strahlungsquelle ausgerichtet ist, desto höher ist die Elektrische Energie. Je mehr Licht die PV-Zelle erreicht (je geringer die PV-Zelle verschattet ist), desto höher ist die Elektrische Energie.","{""0"": ""Die SuS formulieren keine je-desto-Aussagen zum Einstrahlungswinkel und beschienenen Fläche. "", ""1"": ""Die SuS formulieren eine je-desto-Aussagen zu Einstrahlungswinkel oder beschienenen Fläche. "", ""2"": ""Die SuS formulieren zwei je-desto-Aussagen zu Einstrahlungswinkel und beschienenen Fläche. ""}",1
78110_physik_2.7.1,78110,physik_2.7.1,"Wir wollen in den nächsten Stunden Energiewandler miteinander vergleichen.
Hierfür kann uns der Wirkungsgrad als ein Kriterium dienen.
Nenne, zunächst alleine, andere Kriterien, die für einen Vergleich von Energiewandlern wichtig sein könnten.
(Besonders im Hinblick auf die Versorgung unserer Schule)","Wirkungsgrad Lebensdauer Kosten
","Andere mögliche Kriterien sind Verfügbarkeit, Kosten, Umwelteinflüsse und Transport/Speicherung.","{""0"": ""Die SuS formulieren weder Umwelt- noch gesellschaftliche Faktoren zum Vergleich von Energiewandlern."", ""1"": ""Die SuS formulieren Umwelt- oder gesellschaftliche Faktoren zum Vergleich von Energiewandlern."", ""2"": ""Die SuS formulieren Umwelt- und gesellschaftliche Faktoren zum Vergleich von Energiewandlern.""}",0
98115_physik_3.6.2,98115,physik_3.6.2,"Leitet auf Grundlage der Muster und der Messwerte zwei ""Je - desto"" Aussagen für die Ausrichtung der PV-Zelle ab.","( Je mehr man Solarpannel mit Papier bedeckt , desto weniger Spannung wird angezeigt , da weniger Licht umgewandelt werden kann .
Je mehr man das Solarpannel kippt ( dabei ist die Richtung bzw nach vorne und nach hinten egal ) desto mehr spannung wird angezeigt
","Je senkrechter die PV-Zelle zur Strahlungsquelle ausgerichtet ist, desto höher ist die Elektrische Energie. Je mehr Licht die PV-Zelle erreicht (je geringer die PV-Zelle verschattet ist), desto höher ist die Elektrische Energie.","{""0"": ""Die SuS formulieren keine je-desto-Aussagen zum Einstrahlungswinkel und beschienenen Fläche. "", ""1"": ""Die SuS formulieren eine je-desto-Aussagen zu Einstrahlungswinkel oder beschienenen Fläche. "", ""2"": ""Die SuS formulieren zwei je-desto-Aussagen zu Einstrahlungswinkel und beschienenen Fläche. ""}",2
90116_physik_4.7.7,90116,physik_4.7.7,Nenne und Vor- und Nachteile einer Power-to-Gas Anlage.,"Bewegungsenergie durch die Windkraft sendet elektrische Energie zum Elektrolyseur , die diese Energie in Chemische umwandelt .
Dort spaltet er Wasser in Wasser- und Sauerstoff .
Im Gaskraftwerk wandelt er die chemische Energie zurück in Elektrische um .
","Vorteile:
• Nutzung von überschüssiger Energie, welche sonst nicht genutzt wurde
• Saisonale Speicherung der Energie in Gasform bis zu Monaten
• Bietet die Möglichkeit CO2 auch aus industriellen Prozessen zu binden
Nachteile:
• Durch die Umwandlung in Gas erniedrigt sich der Gesamtwirkungsgrad
• hohe Kosten für die Technologie","{""0"": ""Die SuS nennen nur einen Vor- oder Nachteil."", ""1"": ""Die SuS nennen insgesamt drei Vor- oder Nachteile."", ""2"": ""Die SuS nennen insgesamt mindestens vier Vor- oder Nachteile.""}",0
85108_physik_5.1.1,85108,physik_5.1.1,"In dem Video siehst du die abstrakte Funktionsweise eines klassischen Gaskraftwerks.
Beschreibe die Funktionsweise in eigenen Worten.","Kaltes Wasser wird in einen Dampfkessel gepumpt und im Kessel durch Feuer Erhitzt .
Der Wasserdampf wird durch die Dampfdüse in eine Dampfturbiene entlassen , durch den Druckvollen Gasauslass wird die Dampfturbiene in Bewegung gesetzt und dadurch wird Bewegungsenergie erzeugt
",In den Dampfkessel wird über die Wasserzufuhr Wasser eingeleitet. Der Dampfkessel wird über eine Gas-angetriebene Wärmequelle erhitzt und das Wasser verdampft. Durch den erhöhten Druck strömt das Gas durch die Dampfdüse aus und treibt eine Dampfturbine an. Diese wandelt Kinetische Energie in Elektrische Energie um.,"{""0"": ""Die SuS beschreiben die Funktionsweise nicht korrekt."", ""1"": ""Die SuS beschreiben nur einen Teil, entweder den Verbrennungs-/ Verdampfungsprozess oder den Antrieb der Dampfturbine."", ""2"": ""Die SuS beschreiben die Funktionsweise eines Dampfkraftwerks korrekt: es muss deutlich werden, dass Wasser verdampft wird und dieser Wasserdampf zum Antrieb der Dampfturbine genutzt wird.""}",2
101103_physik_3.11.7,101103,physik_3.11.7,"Erläutere, was mit der Energie geschehen ist, die nicht in Elektrische Energie umgewandelt wurde.","- thermische Energie- teilweise reflektiert
",Ein Teil der Strahlungsenergie wird von den PV-Zellen reflektiert (bleibt Strahlungsenergie) und ein Teil wird in thermische Energie umgewandelt.,"{""0"": ""Die SuS erkennen nicht, dass nicht die vollständige Energie in Elektrische Energie umgewandelt wurde."", ""1"": ""Die SuS erklären, dass Energie unter anderem in thermische Energie umgewandelt oder als Strahlungsenergie reflektiert wurde."", ""2"": ""Die SuS erklären, dass Energie unter anderem in thermische Energie umgewandelt und als Strahlungsenergie reflektiert wurde.""}",2
80123_physik_2.5.4,80123,physik_2.5.4,"Es wird jeweils nur ein Teil der Eingangsleistung als Strahlungsleistung genutzt. Erläutere, was mit der restlichen Energie geschehen ist.","Die restliche Energie wird zu Wärmeenergie .
","Die restliche Energie wurde nicht in Strahlungsenergie umgewandelt, sondern in thermische Energie. Das kann man daran merken, dass die Lampen warm werden.","{""0"": ""Die SuS beschreiben die Umwandlung (in thermische Energie/Wärme) nicht."", ""1"": ""Die SuS nutzen Umwandlung, ohne auf die thermische Energie einzugehen, oder nennen thermische Energie im Zusammenhang mit Verlust von Energie"", ""2"": ""Die SuS beschreiben, dass die restliche Energie zu thermischer Energie/ Wärme umgewandelt wurde""}",1
81109_physik_3.x.3.5,81109,physik_3.x.3.5,Im Text der Verbraucherzentrale handelt es sich um einen Batteriespeicher für private Haushalte.Nenne die wichtigsten Unterschiede zur Schule.,"für die schule ist es natürlich eine gute Möglichkeit die hohen Stromkosten zu decken Trozdem ist es aber mehr aufwand und jemand vom personal muss sich darum kümmern falls ein Problemm auftritt
","Ein großer Unterschied ist, dass die Hauptlast in Schulgebäuden, die Beleuchtung, vor allem während des Tages direkt genutzt wird und nicht im Batteriespeicher zwischengespeichert werden muss. Die vorteilhaftere saisonale Speicherung ist wie bereits genannt nicht möglich. Da Schulgebäude meist in der Hand von Kommunen, Gemeinden oder Städten liegen, werden auch eventuell infrage kommende Solaranlagen vorab geprüft. Hierbei steht zumeist die Wirtschaftlichkeit im Vordergrund, das heißt, dass die Anlage groß genug sein muss, um einen merklichen Aspekt in der Stromversorgung zu leisten. Da die Batteriespeicher für den Einsatzzweck in der Schule eher unrentabel sind und die Anlagenwirtschaftlichkeit verschlechtern, werden diese zumeist weggelassen.","{""0"": ""Die SuS nennen keine Unterschiede zwischen privater und schulischer Nutzung."", ""1"": ""Die SuS nennen einen Unterschied zwischen privater und schulischer Nutzung."", ""2"": ""Die SuS nennen mehr als einen Unterschied zwischen privater und schulischer Nutzung.""}",0
97114_physik_4.7.6,97114,physik_4.7.6,Beschreibe das Power-to-Gas Verfahren in eigenen Worten.,"Beim Power-to-Gas Verfahren wird Bewegungsenergie durch die Windräder in elekrtische Energie umgewandelt und dann in chemische Energie .
Diese Energie wird dann in Gasspeicher gespeichert und später wieder in elektrische Energie umgewandelt .
","Im Power-to-Gas-Verfahren (P2G) wird elektrischer Strom, zumeist aus erneuerbaren Energien, für die Umwandlung in Gas (Elektrolyse) genutzt. Das Gas wird in Gasspeichern zwischengelagert und kann andernorts in Gaskraftwerken wieder in Elektrische Energie umgewandelt werden. Der Prozess ist in der Hinsicht wirtschaftlich von Vorteil, da vor allem die überschüssige Elektrische Energie von erneuerbaren Anlagen genutzt wird.","{""0"": ""Die SuS formulieren keine korrekte Energieumwandlungskette."", ""1"": ""Die SuS formulieren eine teils korrekte Energieumwandlungskette (mindestens die Hälfte)"", ""2"": ""Die SuS formulieren die vollständige Energieumwandlungskette.""}",2
95105_physik_6.2.1,95105,physik_6.2.1,Vergleiche die Versorgungsmöglichkeiten und erläutere deine Vorstellung einer optimalen Energieversorgung der Schule.,"Die Schule könnte sich durch ein Windrad fast durchgängig mit Energie versorgen .
","(Beispiel) Die Vorteile von Energie aus Gaskraftwerken ist unter anderem die stetige Versorgung durch alle Jahreszeiten hindurch, wohingegen Solar- und Windenergie einen bleibenden positiven Beitrag zur Energiewende darstellen. Die Wirkungsgrade der drei Energieversorgungen sind annähernd äquivalent.Für eine zukunftsorientierte Schule sollte eine Kombination aus erneuerbaren Energien und herkömmlichen Verfahren zur Versorgung gewählt werden, so kann die stetige Energiezufuhr gewährleistet werden und die CO2-Emissionen minimal gehalten werden. Der Einbezug von Speichermöglichkeiten kann die fluktuierende Versorgung durch erneuerbare Energien abmildern.","{""0"": ""SuS beschreiben weder verschiedene Versorgungsmöglichkeiten noch geben sie eine begründete, favorisierte Energieversorgung an."", ""1"": ""SuS beschreiben entweder verschiedene Versorgungsmöglichkeiten oder geben eine begründete, favorisierte Energieversorgung an."", ""2"": ""SuS beschreiben verschiedene Versorgungsmöglichkeiten und geben eine begründete, favorisierte Energieversorgung an.""}",1
100111_physik_2.3.8,100111,physik_2.3.8,Beschreibe die Bedeutung des Wirkungsgrades für Energieumwandlungen.,"Je größer der Wirkungsgrad eines Energiewandlers ist , desto größer ist der Anteil der zugeführten Energie , die in die gewünschte Energieform umgewandelt wird .
","Der Wirkungsgrad beschreibt, welcher Anteil der zugeführten, elektrischen Energie, in die gewünschte Energieform, Strahlungsenergie, umgewandelt wird. Ein hoher Wirkungsgrad bedeutet, dass viel Elektrische Energie in Strahlungsenergie umgewandelt wird. Ein niedriger Wirkungsgrad bedeutet, dass viel Elektrische Energie in thermische Energie umgewandelt wird, die nicht mehr zur Beleuchtung genutzt werden kann. ","{""0"": ""Die SuS nutzen weder zugeführte Energie noch nutzbare Energie bei der Erklärung des Wirkungsgrades."", ""1"": ""Die SuS nutzen entweder zugeführte Energie oder nutzbare Energie bei der Erklärung des Wirkungsgrades. oder- Die SuS nutzen Effizienz zur Beschreibung (nennen aber nur, beschreiben nicht exakt)"", ""2"": ""Die SuS nutzen zugeführte Energie und nutzbare Energie bei der Erklärung des Wirkungsgrades. oder- Die SuS nutzen die Effizienz zur Beschreibung (dabei muss aber genau beschrieben werden)""}",2
92104_physik_2.1.3,92104,physik_2.1.3,"Erkläre, in eigenen Worten, warum du dich für diese Lampe entschieden hast.","Wirken modern , bei Autos zum Beispiel sind sie teuer zu reparieren und effizient .
Auch wenn ich das Licht nicht optisch schön finde
","Auch hier gibt es kein richtig oder falsch, es soll gezeigt werden, dass wir eineUntersuchung zur Beantwortung der Frage benötigen.","{""0"": ""Die SuS formulieren keine Begründung für ihre Wahl."", ""1"": ""Die SuS formulieren eine Begründung basierend auf physikalischen Prinzipien oder gesellschaftlichen/ ökologischen Beweggründen."", ""2"": ""Die SuS formulieren eine Begründung basierend auf physikalischen Prinzipien und gesellschaftlichen/ ökologischen Beweggründen.""}",2
99107_physik_2.1.3,99107,physik_2.1.3,"Erkläre, in eigenen Worten, warum du dich für diese Lampe entschieden hast.","Die Energiesparlampe ist die beste deshalb habe ich sie gewählt .
Grund weshalb sie in meinen Augen die beste ist , ist das sie am wenigsten kostet und man so Geld spart und im allgemeinen spart z. B. auch die Schule massiv Geld .
Außerdem leuchtet sie genügend und kostet weniger
","Auch hier gibt es kein richtig oder falsch, es soll gezeigt werden, dass wir eineUntersuchung zur Beantwortung der Frage benötigen.","{""0"": ""Die SuS formulieren keine Begründung für ihre Wahl."", ""1"": ""Die SuS formulieren eine Begründung basierend auf physikalischen Prinzipien oder gesellschaftlichen/ ökologischen Beweggründen."", ""2"": ""Die SuS formulieren eine Begründung basierend auf physikalischen Prinzipien und gesellschaftlichen/ ökologischen Beweggründen.""}",2
92123_physik_4.7.5,92123,physik_4.7.5,"Das sind für eine Schule, bzw. das Land Schleswig-Holstein, eigentlich keine großen Kosten.
Doch wandelt ein Windrad, ähnlich wie eine Photovoltaik Anlage, nicht zuverlässig Bewegungsenergie in Elektrische Energie um. Im Artikel steht im letzten Absatz eine weitere Möglichkeit, wie Elektrische Energie gespeichert werden könnte.
Nenne die Möglichkeit, die Elektrische Energie zu speichern und die Energieform in welcher dies geschieht.","Elektrotrolysäure
","Windräder müssen zu bestimmten Zeiten vom Stromnetz genommen werden, da sonst eine Überlastung des Stromnetzes bei weiterer Einspeisung resultieren kann. Eine Möglichkeit diese „überschüssige“ Energie doch zu nutzen, liegt in der Betreibung von Elektrolyseuren, in denen der Stromüberschuss in Wasserstoff umgewandelt wird und so länger gespeichert werden kann. Wasserstoff speichert chemische Energie.","{""0"": ""Die SuS nennen keine Möglichkeit die elektrsiche Energie zu speichern."", ""1"": ""Die SuS nennen P2G als eine Möglichkeit, ohne die Energieformen und/ oder die Umwandlung zu benennen."", ""2"": ""Die SuS nennen P2G als eine Möglichkeit die Elektrische Energie in chemischer Energie zu speichern.""}",1
78105_physik_5.7.1,78105,physik_5.7.1,"Erstelle mit den erarbeiteten Informationen den Steckbrief für das Gaskraftwerk.
Recherchiert zudem im Internet woher Deutschland sein Gas bezieht und wie es in Deutschland gespeichert wird.","Steckbrief Gaskraftwerk Kriterium Gaskraftwerk Wirkungsgrad 42 % Verfügbarkeit der Energiequelle Solange Erdgas vorhanden Kosten ( je kWh ) Cent Transport / Speicherung der Energieform Importieren über Pipelines Umwelteinfluss Gering Weitere Vorteile : Geringer co 2 Emissionen Flexibel Nachteile : Pipelines müssen verbaut werden Gas muss aus dem Ausland gekauft werden
","Vorteile:
• Bau von Erdgaskraftwerken recht schnell und kostengünstig
• Hohe Leistung und Wirkungsgrade
• Flexible Stromerzeugung und unterstützt Schwankungen im Stromnetz auszugleichen
Nachteile:
• Hohe Umweltbelastung durch CO2-Emissionen und weiteren gesundheitsgefährdenden Stoffen
• Begrenzte Verfügbarkeit der Gasvorräte und Abhängigkeit von wenigen Ländern mit Gasvorkommen 
Deutschland bezieht sein Erdgas zu 38,2 % aus Russland, 34,8 % aus Norwegen, 22,4 % aus den Niederlanden und zu 4,6 % aus sonstigen Quellen.
Speziell Kiel speichert seine Gasvorräte in Kavernen-Speichern in Kiel-Rönne. Dies ist ein unterirdischer Salzstock in Tiefen zwischen 650 und 1800m unter der Erdoberfläche. Dort werden 35 Millionen m³ komprimiertes Erdgas zwischengespeichert.","{""0"": ""nicht vorhanden"", ""1"": ""Die SuS füllen den Steckbrief teilweise aus, 2 - 3 von 5 Felder."", ""2"": ""vorhanden""}",2
79111_physik_5.6.2,79111,physik_5.6.2,Erkläre den Begriff CO2- Äquivalent kurz in eigenen Worten.,"Masseneinheit zur Vereinheitlichung der Klimawirkung der unterschiedlichen Treibhausgase .
",CO2-Äquivalente sind eine Maßeinheit zur Vereinheitlichung der Klimawirkung der unterschiedlichen Treibhausgase. Dabei wird die Klimawirkung der anderen Treibhausgase (Methan etc.) auf die Klimawirkung von CO2 umgerechnet. Somit werden alle Treibhausgasemissionen unter dem Oberbegriff CO2-Äquivalent zusammengefasst.,"{""0"": ""Die SuS erklären den Begriff CO2-Äquvalent nicht."", ""1"": ""Die SuS erklären den Begriff CO2-Äquvalent entweder als Vereinheitlichung unterschiedlicher Treibhausgase oder die Umrechnung auf die Wirkung von CO2."", ""2"": ""Die SuS erklären den Begriff CO2-Äquvalent als Vereinheitlichung unterschiedlicher Treibhausgase und die Umrechnung auf die Wirkung von CO2.""}",1
